CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit
423,42,Female,37,69.85,Month-to-Month,DSL,2584.45,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,838.1999999999999,69.85,838.1999999999999,Established,0.977535576997542,Critical,68.2808600532783,819.3703206393396,0.4429746554024011,0.20815060908084163,0.30327868852459017,0.32586224747040254,High Value,0.7168662451866862,330,High Priority,Personalized Retention Email,2,0.03,24.58110961918019,22.58110961918019,11.290554809590095,643,17466,Medium,89971.07591870605,72505.07591870602
750,30,Female,24,68.47,One-Year,No Internet,1643.28,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Moderate,821.64,68.47,821.64,Developing,0.9968627450980392,Critical,68.25519215686275,819.062305882353,0.42763450422409965,0.13234913923286015,0.19672131147540983,0.26655632828999337,Moderate Value,0.7047401783748208,399,High Priority,Personalized Retention Email,2,0.03,24.57186917647059,22.57186917647059,11.285934588235294,644,17468,Medium,89995.64778788252,72527.6477878825
806,41,Female,27,68.38,One-Year,No Internet,1846.26,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,820.56,68.38,820.56,Established,0.9968627450980392,Critical,68.16547450980391,817.985694117647,0.4266340595820365,0.14869707037148897,0.2213114754098361,0.27802546731529476,High Value,0.7093278339849415,372,High Priority,Personalized Retention Email,2,0.03,24.53957082352941,22.53957082352941,11.269785411764705,645,17470,Medium,90020.18735870605,72550.18735870603
86,39,Male,38,68.91,Month-to-Month,Fiber Optic,2618.58,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,826.92,68.91,826.92,Established,0.969533846774765,Critical,66.81057738124905,801.7269285749885,0.43252556691863053,0.2108994261552401,0.3114754098360656,0.32469387838080266,High Value,0.71159785941718,357,High Priority,Personalized Retention Email,2,0.03,24.051807857249653,22.051807857249653,11.025903928624826,646,17472,Medium,90044.2391665633,72572.23916656327
749,38,Female,26,67.01,One-Year,No Internet,1742.2600000000002,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,804.1200000000001,67.01,804.1200000000001,Established,0.9968627450980392,Critical,66.79977254901961,801.5972705882352,0.4114050689195199,0.140320950367462,0.21311475409836067,0.26695304872100983,Moderate Value,0.7048988665472274,397,High Priority,Personalized Retention Email,2,0.03,24.047918117647058,22.047918117647058,11.023959058823529,647,17474,Medium,90068.28708468095,72594.28708468092
684,49,Female,70,68.35,Month-to-Month,Fiber Optic,4784.5,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Moderate,820.1999999999999,68.35,820.1999999999999,Loyal,0.9674050019742828,Critical,66.12213188494222,793.4655826193066,0.42630057803468213,0.38534178999295277,0.5737704918032788,0.44883248066222603,Top Value,0.7599759934494601,141,High Priority,Personalized Retention Email,2,0.03,23.803967478579196,21.803967478579196,10.901983739289598,648,17476,Medium,90092.09105215954,72616.0910521595
563,53,Female,0,66.29,Two-Year,DSL,0.0,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Moderate,795.48,66.29,795.48,New,0.995222222222222,Critical,65.9732811111111,791.6793733333333,0.40340151178301475,0.0,0.0,0.1613606047132059,Moderate Value,0.6616775752186156,575,High Priority,Personalized Retention Email,2,0.03,23.750381199999996,21.750381199999996,10.875190599999998,649,17478,Medium,90115.84143335954,72637.84143335951
598,35,Male,21,68.56,Month-to-Month,DSL,1439.76,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,822.72,68.56,822.72,Developing,0.9570272800004678,Critical,65.61379031683207,787.3654838019847,0.4286349488661628,0.11595771670190275,0.1721311475409836,0.255071967277377,Moderate Value,0.6762451549112315,517,High Priority,Personalized Retention Email,2,0.03,23.62096451405954,21.62096451405954,10.81048225702977,650,17480,Medium,90139.4623978736,72659.46239787358
999,39,Male,68,65.67,One-Year,No Internet,4465.56,No,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Moderate,788.04,65.67,788.04,Loyal,0.9957777777777779,Critical,65.39272666666668,784.7127200000001,0.39650955980435754,0.35965448504983394,0.5573770491803279,0.4238271559842669,Top Value,0.7669975290603734,117,High Priority,Personalized Retention Email,2,0.03,23.5413816,21.5413816,10.7706908,651,17482,Medium,90163.0037794736,72681.00377947357
548,42,Female,60,66.7,Month-to-Month,DSL,4002.0,Yes,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Moderate,800.4000000000001,66.7,800.4000000000001,Loyal,0.9743623131086531,Critical,64.98996628434716,779.8795954121659,0.4079590929301913,0.32231954092419207,0.49180327868852464,0.3989462961676749,Top Value,0.7441959063322617,207,High Priority,Personalized Retention Email,2,0.03,23.39638786236498,21.39638786236498,10.69819393118249,652,17484,Medium,90186.40016733596,72702.40016733593
115,43,Male,23,67.01,Month-to-Month,Fiber Optic,1541.23,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,804.1200000000001,67.01,804.1200000000001,Developing,0.9695760253169436,Critical,64.97128945648839,779.6554734778607,0.4114050689195199,0.12413007147890869,0.18852459016393444,0.2551387001264096,Moderate Value,0.6838010952407301,483,High Priority,Personalized Retention Email,2,0.03,23.38966420433582,21.38966420433582,10.69483210216791,653,17486,Medium,90209.7898315403,72723.78983154027
981,52,Female,37,66.13,Month-to-Month,DSL,2446.81,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Moderate,793.56,66.13,793.56,Established,0.9758687498135129,Critical,64.5342004251676,774.4104051020112,0.401622943530458,0.1970651364139736,0.30327868852459017,0.30544164728822154,High Value,0.7076979088033963,378,High Priority,Personalized Retention Email,2,0.03,23.232312153060334,21.232312153060334,10.616156076530167,654,17488,Medium,90233.02214369336,72745.02214369334
575,53,Female,44,65.57,Month-to-Month,DSL,2885.08,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Moderate,786.8399999999999,65.57,786.8399999999999,Established,0.9755965275912907,Critical,63.96986431416092,767.638371769931,0.3953979546465095,0.23236323366555925,0.36065573770491804,0.32965024806777904,High Value,0.717218015781886,327,High Priority,Personalized Retention Email,2,0.03,23.02915115309793,21.02915115309793,10.514575576548966,655,17490,Medium,90256.05129484646,72766.05129484643
984,44,Male,31,65.26,Month-to-Month,DSL,2023.06,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,783.1200000000001,65.26,783.1200000000001,Established,0.9660621405103283,Critical,63.04521528970403,756.5425834764484,0.3919519786571811,0.16293647437833483,0.2540983606557377,0.27733314765922407,High Value,0.6905705433698867,452,High Priority,Personalized Retention Email,2,0.03,22.69627750429345,20.69627750429345,10.348138752146726,656,17492,Medium,90278.74757235075,72786.74757235072
606,63,Male,29,64.11,Month-to-Month,Fiber Optic,1859.19,Yes,Yes,1,Expected Range,Expected Range,55-64,25-48 Months,Moderate,769.3199999999999,64.11,769.3199999999999,Established,0.9701887834387837,Critical,62.19880290626042,746.385634875125,0.37916851934192974,0.14973844759891272,0.2377049180327869,0.26350209390458806,Moderate Value,0.6875141076251055,474,High Priority,Personalized Retention Email,2,0.03,22.39156904625375,20.39156904625375,10.195784523126875,657,17494,Medium,90301.13914139701,72807.13914139698
858,49,Female,11,62.09,One-Year,DSL,682.99,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,745.08,62.09,745.08,Developing,0.9934246575342466,Critical,61.681736986301374,740.1808438356165,0.3567140951534016,0.055007751937984496,0.09016393442622951,0.1844793348462126,Moderate Value,0.6698465284590329,538,High Priority,Personalized Retention Email,2,0.03,22.205425315068496,20.205425315068496,10.102712657534248,658,17496,Medium,90323.34456671208,72827.34456671205
868,48,Female,13,64.2,Month-to-Month,Fiber Optic,834.6,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Moderate,770.4000000000001,64.2,770.4000000000001,Developing,0.95180497346384,Critical,61.105879296378525,733.2705515565423,0.380168963983993,0.06721836303231653,0.10655737704918034,0.2022333569172031,Moderate Value,0.6519763268451851,616,High Priority,Personalized Retention Email,2,0.03,21.998116546696266,19.998116546696266,9.999058273348133,659,17498,Medium,90345.34268325879,72847.34268325876
85,36,Male,34,63.15,Month-to-Month,DSL,2147.1,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,757.8,63.15,757.8,Established,0.9663654044885925,Critical,61.025975293454614,732.3117035214553,0.3684971098265897,0.17292660827544548,0.27868852459016397,0.27759528797458277,High Value,0.6908573578829886,450,High Priority,Personalized Retention Email,2,0.03,21.96935110564366,19.96935110564366,9.98467555282183,660,17500,Medium,90367.31203436443,72867.3120343644
734,27,Female,20,62.44,Month-to-Month,DSL,1248.8,Yes,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Moderate,749.28,62.44,749.28,Developing,0.9688174289002558,Critical,60.49296026053197,725.9155231263837,0.3606047132058693,0.10057787174066243,0.1639344262295082,0.22042774694895662,Moderate Value,0.6694615561197361,540,High Priority,Personalized Retention Email,2,0.03,21.777465693791513,19.777465693791513,9.888732846895756,661,17502,Medium,90389.08950005822,72887.0895000582
845,46,Female,9,60.85,One-Year,Fiber Optic,547.65,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,730.2,60.85,730.2,Developing,0.9939475333512401,Critical,60.48170740442296,725.7804888530756,0.34293019119608725,0.04410752038659015,0.07377049180327869,0.17105233156456112,Moderate Value,0.6647894526365685,559,High Priority,Personalized Retention Email,2,0.03,21.773414665592266,19.773414665592266,9.886707332796133,662,17504,Medium,90410.86291472381,72906.86291472378
477,50,Female,32,60.96,Month-to-Month,DSL,1950.72,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Moderate,731.52,60.96,731.52,Established,0.9726933958881591,Critical,59.29538941334218,711.5446729601061,0.3441529568697199,0.1571102385986107,0.26229508196721313,0.258223536749205,Moderate Value,0.6869054522325774,477,High Priority,Personalized Retention Email,2,0.03,21.346340188803183,19.346340188803183,9.673170094401591,663,17506,Medium,90432.20925491261,72926.20925491258
486,30,Female,37,59.41,Month-to-Month,Fiber Optic,2198.17,Yes,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Moderate,712.92,59.41,712.92,Established,0.9709826951846857,Critical,57.68608192092218,692.2329830510662,0.326923076923077,0.17703976643511526,0.30327868852459017,0.26855282115266865,High Value,0.6900107455718788,457,High Priority,Personalized Retention Email,2,0.03,20.766989491531984,18.766989491531984,9.383494745765992,664,17508,Medium,90452.97624440414,72944.97624440411
982,49,Female,13,60.43,Month-to-Month,Fiber Optic,785.59,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Moderate,725.16,60.43,725.16,Developing,0.9525470369559035,Critical,57.562417443245245,690.749009318943,0.33826144953312587,0.0632711164804188,0.10655737704918034,0.18408881484369202,Moderate Value,0.6451637481110188,645,High Priority,Personalized Retention Email,2,0.03,20.722470279568288,18.722470279568288,9.361235139784144,665,17510,Medium,90473.6987146837,72963.69871468368
639,32,Female,24,57.65,Month-to-Month,Fiber Optic,1383.6,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Moderate,691.8,57.65,691.8,Developing,0.9967543859649122,Critical,57.46289035087719,689.5546842105263,0.30735882614495336,0.11143461189972817,0.19672131147540983,0.21112597249173864,Moderate Value,0.6825030205756427,490,High Priority,Personalized Retention Email,2,0.03,20.686640526315788,18.686640526315788,9.343320263157894,666,17512,Medium,90494.38535521002,72982.38535520999
873,31,Female,28,58.34,Month-to-Month,DSL,1633.52,Yes,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Moderate,700.08,58.34,700.08,Established,0.9680498876559704,Critical,56.47603044584932,677.7123653501918,0.31502890173410414,0.1315630725863284,0.22950819672131148,0.22943568527918448,Moderate Value,0.6726042067052561,528,High Priority,Personalized Retention Email,2,0.03,20.331370960505755,18.331370960505755,9.165685480252877,667,17514,Medium,90514.71672617052,73000.71672617049
765,56,Male,7,56.47,Two-Year,Fiber Optic,395.29,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Moderate,677.64,56.47,677.64,Developing,0.9900363654233623,Critical,55.90735355545726,670.8882426654872,0.29424188528234774,0.03183650458069063,0.05737704918032787,0.14318379301126277,Low Value,0.6512953364585224,619,High Priority,Personalized Retention Email,2,0.03,20.126647279964615,18.126647279964615,9.063323639982308,668,17516,Medium,90534.84337345048,73018.84337345045
540,39,Female,50,57.3,Month-to-Month,Fiber Optic,2865.0,Yes,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Moderate,687.5999999999999,57.3,687.5999999999999,Loyal,0.9675337212082652,Critical,55.43968222523359,665.2761867028031,0.30346820809248554,0.23074599818785865,0.4098360655737705,0.3046073989961874,High Value,0.7023631923234341,409,High Priority,Personalized Retention Email,2,0.03,19.958285601084093,17.958285601084093,8.979142800542046,669,17518,Medium,90554.80165905156,73036.80165905153
505,38,Female,31,56.67,Month-to-Month,DSL,1756.77,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,680.04,56.67,680.04,Established,0.9770721098781926,Critical,55.37067646679718,664.4481176015661,0.2964650955980437,0.1414895801872546,0.2540983606557377,0.23163198146869102,Moderate Value,0.6788960585143919,503,High Priority,Personalized Retention Email,2,0.03,19.933443528046983,17.933443528046983,8.966721764023491,670,17520,Medium,90574.73510257961,73054.73510257958
833,34,Female,60,56.62,Month-to-Month,DSL,3397.2,Yes,Yes,1,Expected Range,Expected Range,25-34,49-72 Months,Moderate,679.4399999999999,56.62,679.4399999999999,Loyal,0.9648739557144133,Critical,54.63116337255008,655.5739604706009,0.2959092930191196,0.27360918151615826,0.49180327868852464,0.3370777504104344,High Value,0.7137554735928217,348,High Priority,Personalized Retention Email,2,0.03,19.667218814118026,17.667218814118026,8.833609407059013,671,17522,Medium,90594.40232139373,73072.4023213937
380,36,Male,6,55.29,Two-Year,DSL,331.74,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Moderate,663.48,55.29,663.48,New,0.986621276871277,Critical,54.5502903982129,654.6034847785548,0.2811249444197421,0.0267182120205376,0.04918032786885246,0.13409643394229814,Low Value,0.6456113396996854,643,High Priority,Personalized Retention Email,2,0.03,19.638104543356643,17.638104543356643,8.819052271678322,672,17524,Medium,90614.04042593708,73090.04042593706
235,66,Male,22,55.05,Month-to-Month,Fiber Optic,1211.1,Yes,Yes,1,Expected Range,Expected Range,65+,13-24 Months,Moderate,660.5999999999999,55.05,660.5999999999999,Developing,0.9731938339438341,Critical,53.574320558608065,642.8918467032968,0.2784570920409071,0.09754152823920265,0.18032786885245902,0.1906043389131985,Moderate Value,0.6601580359315797,583,High Priority,Personalized Retention Email,2,0.03,19.2867554010989,17.2867554010989,8.64337770054945,673,17526,Medium,90633.32718133819,73107.32718133816
227,45,Male,7,54.17,Two-Year,Fiber Optic,379.19,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,650.04,54.17,650.04,Developing,0.9829091478696743,Critical,53.24418854010026,638.9302624812032,0.2686749666518453,0.03053981677237491,0.05737704918032787,0.1325031848261513,Low Value,0.642746762652265,655,High Priority,Personalized Retention Email,2,0.03,19.167907874436093,17.167907874436093,8.583953937218046,674,17528,Medium,90652.49508921262,73124.49508921259
72,60,Female,16,54.26,Month-to-Month,Fiber Optic,868.16,Yes,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Moderate,651.12,54.26,651.12,Developing,0.955089004172742,Critical,51.82312936641298,621.8775523969557,0.2696754112939085,0.06992127252592369,0.13114754098360656,0.16512949514753833,Moderate Value,0.6391052005626605,675,High Priority,Personalized Retention Email,2,0.03,18.65632657190867,16.65632657190867,8.328163285954336,675,17530,Medium,90671.15141578452,73141.1514157845
329,51,Male,9,52.47,Two-Year,DSL,472.23,No,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Moderate,629.64,52.47,629.64,Developing,0.9861485495985496,Critical,51.74321439743589,620.9185727692307,0.2497776789684304,0.038033222591362124,0.07377049180327869,0.13166532244516857,Low Value,0.6443552587371971,649,High Priority,Personalized Retention Email,2,0.03,18.62755718307692,16.62755718307692,8.31377859153846,676,17532,Medium,90689.7789729676,73157.77897296757
871,43,Female,52,51.63,Month-to-Month,Fiber Optic,2684.76,No,Yes,1,Expected Range,Expected Range,35-44,49-72 Months,Moderate,619.5600000000001,51.63,619.5600000000001,Loyal,0.9967543859649122,Critical,51.462428947368416,617.549147368421,0.24044019564250785,0.21622953790395652,0.42622950819672134,0.27841379357256824,High Value,0.7094181490079746,369,High Priority,Personalized Retention Email,2,0.03,18.52647442105263,16.52647442105263,8.263237210526315,677,17534,Medium,90708.30544738866,73174.30544738863
54,51,Male,0,51.74,One-Year,Fiber Optic,0.0,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Moderate,620.88,51.74,620.88,New,0.9937240829346092,Critical,51.415284051036686,616.9834086124403,0.24166296131614062,0.0,0.0,0.09666518452645625,Low Value,0.6349005235713481,686,High Priority,Personalized Retention Email,2,0.03,18.509502258373207,16.509502258373207,8.254751129186603,678,17536,Medium,90726.81494964703,73190.814949647
241,37,Male,26,53.08,Month-to-Month,DSL,1380.08,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,636.96,53.08,636.96,Established,0.9554321751053632,Critical,50.71433985459267,608.572078255112,0.25655847043130287,0.11115111245343803,0.21311475409836067,0.19480496605581463,Moderate Value,0.6511812914855437,620,High Priority,Personalized Retention Email,2,0.03,18.25716234765336,16.25716234765336,8.12858117382668,679,17538,Medium,90745.07211199468,73207.07211199465
568,34,Female,17,52.98,Month-to-Month,Fiber Optic,900.66,Yes,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Moderate,635.76,52.98,635.76,Developing,0.9563015423891712,Critical,50.66485571577829,607.9782685893395,0.25544686527345484,0.07253881002718211,0.13934426229508198,0.16240339519266617,Moderate Value,0.6387422835105692,677,High Priority,Personalized Retention Email,2,0.03,18.239348057680182,16.239348057680182,8.119674028840091,680,17540,Medium,90763.31146005237,73223.31146005234
439,27,Male,57,52.2,Month-to-Month,Fiber Optic,2975.4,Yes,Yes,1,Expected Range,Expected Range,25-34,49-72 Months,Moderate,626.4000000000001,52.2,626.4000000000001,Loyal,0.9679357816791462,Critical,50.52624780365144,606.3149736438172,0.2467763450422411,0.239637571730595,0.4672131147540984,0.29938696681112925,High Value,0.7005162557319394,419,High Priority,Personalized Retention Email,2,0.03,18.189449209314514,16.189449209314514,8.094724604657257,681,17542,Medium,90781.50090926168,73239.50090926165
225,40,Male,23,50.64,Two-Year,No Internet,1164.72,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,607.6800000000001,50.64,607.6800000000001,Developing,0.9966666666666667,Critical,50.4712,605.6544,0.22943530457981332,0.09380610087586831,0.18852459016393444,0.17173740467946286,Moderate Value,0.6666949618717851,548,High Priority,Personalized Retention Email,2,0.03,18.169632,16.169632,8.084816,682,17544,Medium,90799.67054126169,73255.67054126166
103,41,Female,20,52.41,Month-to-Month,Fiber Optic,1048.1999999999998,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Moderate,628.92,52.41,628.92,Developing,0.9589384963736787,Critical,50.2579665949445,603.095599139334,0.2491107158737217,0.08442162488674115,0.1639344262295082,0.17017546161722513,Moderate Value,0.6434332824710972,653,High Priority,Personalized Retention Email,2,0.03,18.09286797418002,16.09286797418002,8.04643398709001,683,17546,Medium,90817.76340923586,73271.76340923583
345,40,Female,7,51.43,Two-Year,Fiber Optic,360.01,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Moderate,617.16,51.43,617.16,Developing,0.9761405723905724,Critical,50.20290963804714,602.4349156565656,0.2382169853268119,0.02899506694855532,0.05737704918032787,0.1197793298578011,Low Value,0.6335960753774639,691,High Priority,Personalized Retention Email,2,0.03,18.07304746969697,16.07304746969697,8.036523734848485,684,17548,Medium,90835.83645670555,73287.83645670553
113,45,Female,88,51.73,Month-to-Month,Fiber Optic,4552.24,Yes,Yes,1,Expected Range,Expected Range,45-54,73+ Months,Moderate,620.76,51.73,620.76,Loyal,0.9626921791192581,Critical,49.80006642583922,597.6007971100706,0.24155180080035576,0.36663565891472866,0.7213114754098361,0.4052710697927564,Top Value,0.7397237353886574,226,High Priority,Personalized Retention Email,2,0.03,17.92802391330212,15.92802391330212,7.96401195665106,685,17550,Medium,90853.76448061886,73303.76448061883
398,58,Male,12,51.1,One-Year,Fiber Optic,613.2,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Moderate,613.2,51.1,613.2,Developing,0.9685055052160315,Critical,49.490631316539215,593.8875757984706,0.2345486883059138,0.049386892177589854,0.09836065573770492,0.1356950515189482,Low Value,0.6353813237371981,683,High Priority,Personalized Retention Email,2,0.03,17.81662727395412,15.816627273954118,7.908313636977059,686,17552,Medium,90871.58110789281,73319.58110789278
724,52,Female,30,50.7,Two-Year,DSL,1521.0,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Moderate,608.4000000000001,50.7,608.4000000000001,Established,0.9696386183261184,Critical,49.160677949134204,589.9281353896105,0.23010226767452213,0.12250075505889459,0.24590163934426232,0.19639158117648756,Moderate Value,0.660339803466266,580,High Priority,Personalized Retention Email,2,0.03,17.697844061688315,15.697844061688315,7.848922030844157,687,17554,Medium,90889.2789519545,73335.27895195447
450,34,Female,30,49.12,Month-to-Month,Fiber Optic,1473.6,No,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Low,589.4399999999999,49.12,589.4399999999999,Established,0.9944395711500973,Critical,48.84687173489278,586.1624608187134,0.21253890618052473,0.11868317728782844,0.24590163934426232,0.18803008435901544,Moderate Value,0.6718757764336646,530,High Priority,Personalized Retention Email,2,0.03,17.584873824561402,15.584873824561402,7.792436912280701,688,17556,Medium,90906.86382577906,73350.86382577903
688,41,Female,33,50.35,Two-Year,DSL,1661.55,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Moderate,604.2,50.35,604.2,Established,0.9695565476190476,Critical,48.81717217261905,585.8060660714286,0.2262116496220543,0.1338205980066445,0.27049180327868855,0.20494481997081943,Moderate Value,0.6637118565597564,563,High Priority,Personalized Retention Email,2,0.03,17.574181982142857,15.574181982142857,7.7870909910714285,689,17558,Medium,90924.4380077612,73366.43800776117
789,44,Female,24,49.68,Month-to-Month,DSL,1192.32,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,596.16,49.68,596.16,Developing,0.967780719966598,Critical,48.079346167940585,576.9521540152871,0.21876389506447314,0.0960289942615524,0.19672131147540983,0.17029603388618506,Moderate Value,0.6487868455344328,628,High Priority,Personalized Retention Email,2,0.03,17.30856462045861,15.308564620458611,7.654282310229306,690,17560,Medium,90941.74657238166,73381.74657238163
75,18,Female,21,49.68,Month-to-Month,Fiber Optic,1043.28,Yes,Yes,1,Expected Range,Expected Range,Under 25,13-24 Months,Low,596.16,49.68,596.16,Developing,0.9611866428155338,Critical,47.75175241507572,573.0210289809087,0.21876389506447314,0.08402536997885834,0.1721311475409836,0.15994722440363557,Moderate Value,0.6406908754507745,665,High Priority,Personalized Retention Email,2,0.03,17.19063086942726,15.19063086942726,7.59531543471363,691,17562,Medium,90958.93720325109,73396.93720325106
281,46,Male,77,47.56,Month-to-Month,Fiber Optic,3662.12,No,Yes,1,Expected Range,Expected Range,45-54,73+ Months,Low,570.72,47.56,570.72,Loyal,0.9949874686716792,Critical,47.32160401002506,567.8592481203008,0.19519786571809705,0.2949457364341085,0.6311475409836066,0.33909703928507845,High Value,0.7326312969170389,259,High Priority,Personalized Retention Email,2,0.03,17.03577744360902,15.035777443609021,7.5178887218045105,692,17564,Medium,90975.9729806947,73411.97298069467
224,28,Female,25,48.97,Month-to-Month,Fiber Optic,1224.25,Yes,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Low,587.64,48.97,587.64,Established,0.9661727539266447,Critical,47.31347975978779,567.7617571174535,0.21087149844375286,0.09860062418201952,0.20491803278688525,0.17008832603792928,Moderate Value,0.6477389827711585,634,High Priority,Personalized Retention Email,2,0.03,17.032852713523603,15.032852713523603,7.5164263567618015,693,17566,Medium,90993.00583340823,73427.0058334082
245,32,Female,21,48.95,Month-to-Month,DSL,1027.95,Yes,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Low,587.4000000000001,48.95,587.4000000000001,Developing,0.9561268107328935,Critical,46.80240738537514,561.6288886245017,0.21064917741218325,0.0827906976744186,0.1721311475409836,0.1562692020361657,Low Value,0.6361837672542023,681,High Priority,Personalized Retention Email,2,0.03,16.848866658735048,14.848866658735048,7.424433329367524,694,17568,Medium,91009.85470006696,73441.85470006694
203,55,Male,78,47.7,Month-to-Month,Fiber Optic,3720.6,Yes,Yes,1,Expected Range,Expected Range,55-64,73+ Months,Low,572.4000000000001,47.7,572.4000000000001,Loyal,0.9646274420024419,Critical,46.01272898351648,552.1527478021978,0.19675411293908407,0.2996556931440652,0.639344262295082,0.34341720334982695,High Value,0.7161433465413959,333,High Priority,Personalized Retention Email,2,0.03,16.564582434065933,14.564582434065933,7.282291217032967,695,17570,Medium,91026.41928250103,73456.419282501
294,53,Female,25,47.68,One-Year,Fiber Optic,1192.0,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,572.16,47.68,572.16,Established,0.9600506390590425,Critical,45.77521447033515,549.3025736440218,0.19653179190751446,0.09600322158461694,0.20491803278688525,0.16344335251434303,Moderate Value,0.6414077244411627,661,High Priority,Personalized Retention Email,2,0.03,16.479077209320653,14.479077209320653,7.239538604660327,696,17572,Medium,91042.89835971035,73470.89835971032
324,65,Female,7,45.76,Two-Year,DSL,320.32,No,Yes,1,Expected Range,Expected Range,65+,7-12 Months,Low,549.12,45.76,549.12,Developing,0.9943247863247863,Critical,45.50030222222222,546.0036266666666,0.17518897287683421,0.025798449612403098,0.05737704918032787,0.09344930881015674,Low Value,0.6339745953189344,688,High Priority,Personalized Retention Email,2,0.03,16.3801088,14.380108799999999,7.190054399999999,697,17574,Medium,91059.27846851035,73485.27846851033
428,51,Male,12,46.72,Month-to-Month,DSL,560.64,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,560.64,46.72,560.64,Developing,0.9701713549213548,Critical,45.326405701925694,543.9168684231083,0.18586038239217428,0.04515372999093929,0.09836065573770492,0.1147381223881247,Low Value,0.6279980619080627,709,High Priority,Personalized Retention Email,2,0.03,16.31750605269325,14.31750605269325,7.158753026346625,698,17576,Medium,91075.59597456305,73499.59597456302
59,48,Female,25,46.91,One-Year,Fiber Optic,1172.75,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,562.92,46.91,562.92,Established,0.9605581331467138,Critical,45.05978202591234,540.7173843109481,0.18797243219208537,0.09445283398771771,0.20491803278688525,0.15947697296925667,Moderate Value,0.6401256690757309,669,High Priority,Personalized Retention Email,2,0.03,16.22152152932844,14.221521529328442,7.110760764664221,699,17578,Medium,91091.81749609238,73513.81749609235
