CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn,ChurnFlag,AgeDataQualityFlag,TenureDataQualityFlag,AgeGroup,TenureSegment,MonthlyChargeBand,AnnualRevenue,ActualMonthlyRevenueLost,ActualAnnualRevenueLost,CustomerLifecycleStage,ChurnProbability,RiskBand,MonthlyRevenueAtRisk,AnnualRevenueAtRisk,MonthlyChargesNormalized,TotalChargesNormalized,TenureNormalized,CustomerValueScore,ValueTier,RetentionPriorityScore,RetentionPriorityRank,PriorityTier,RecommendedAction,InterventionCost,ExpectedSuccessRate,ExpectedRevenueProtected,ExpectedNetBenefit,ExpectedROI,CampaignRank,CumulativeCampaignCost,CampaignRiskTier,CumulativeExpectedRevenueProtected,CumulativeExpectedNetBenefit,IsActionable,ActionableCampaignRank,ActionableCumulativeCost,SelectedUnderBudget_1000,SelectedUnderBudget_2500,SelectedUnderBudget_5000,SelectedUnderBudget_10000,SelectedUnderBudget_15000,SelectedUnderBudget_20000
428,51,Male,12,46.72,Month-to-Month,DSL,560.64,Yes,Yes,1,Expected Range,Expected Range,45-54,7-12 Months,Low,560.64,46.72,560.64,Developing,0.9701713549213548,Critical,45.326405701925694,543.9168684231083,0.18586038239217428,0.04515372999093929,0.09836065573770492,0.1147381223881247,Low Value,0.6279980619080627,709,High Priority,Personalized Retention Email,2,0.03,16.31750605269325,14.31750605269325,7.158753026346625,698,17576,Medium,91075.59597456305,73499.59597456302,True,698.0,17576.0,False,False,False,False,False,True
59,48,Female,25,46.91,One-Year,Fiber Optic,1172.75,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,562.92,46.91,562.92,Established,0.9605581331467138,Critical,45.05978202591234,540.7173843109481,0.18797243219208537,0.09445283398771771,0.20491803278688525,0.15947697296925667,Moderate Value,0.6401256690757309,669,High Priority,Personalized Retention Email,2,0.03,16.22152152932844,14.221521529328442,7.110760764664221,699,17578,Medium,91091.81749609238,73513.81749609235,True,699.0,17578.0,False,False,False,False,False,True
433,42,Female,5,44.65,One-Year,DSL,223.25,No,Yes,1,Expected Range,Expected Range,35-44,0-6 Months,Low,535.8,44.65,535.8,New,0.9966666666666667,Critical,44.50116666666667,534.014,0.1628501556247221,0.01798046914325984,0.04098360655737705,0.08167912808937405,Low Value,0.6306716512357496,701,High Priority,Personalized Retention Email,2,0.03,16.02042,14.020420000000001,7.010210000000001,700,17580,Medium,91107.83791609238,73527.83791609235,True,700.0,17580.0,False,False,False,False,False,True
576,22,Male,58,46.36,Month-to-Month,DSL,2688.88,Yes,Yes,1,Expected Range,Expected Range,Under 25,49-72 Months,Low,556.3199999999999,46.36,556.3199999999999,Loyal,0.9594330881830202,Critical,44.479317968164814,533.7518156179777,0.18185860382392183,0.21656136111950067,0.4754098360655738,0.2673923769377874,Moderate Value,0.6826168036849272,488,High Priority,Personalized Retention Email,2,0.03,16.01255446853933,14.012554468539332,7.006277234269666,701,17582,Medium,91123.85047056092,73541.8504705609,True,701.0,17582.0,False,False,False,False,False,True
636,28,Female,21,46.31,Month-to-Month,Fiber Optic,972.51,Yes,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Low,555.72,46.31,555.72,Developing,0.9604243203426851,Critical,44.47725027506975,533.7270033008369,0.18130280124499787,0.07832558139534883,0.1721311475409836,0.14296786087161714,Low Value,0.633441736554258,692,High Priority,Personalized Retention Email,2,0.03,16.01181009902511,14.011810099025109,7.005905049512554,702,17584,Medium,91139.86228065995,73555.86228065992,True,702.0,17584.0,False,False,False,False,False,True
82,48,Female,31,46.9,Two-Year,Fiber Optic,1453.9,No,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,562.8,46.9,562.8,Established,0.9461873096039765,Critical,44.376184820426495,532.514217845118,0.18786127167630062,0.11709654686398872,0.2540983606557377,0.17965289023685072,Moderate Value,0.6395735418571261,674,High Priority,Personalized Retention Email,2,0.03,15.975426535353538,13.975426535353538,6.987713267676769,703,17586,Medium,91155.8377071953,73569.83770719527,True,703.0,17586.0,False,False,False,False,False,True
875,44,Female,21,45.92,Month-to-Month,DSL,964.32,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,551.04,45.92,551.04,Developing,0.9644473866332646,Critical,44.28742399419951,531.4490879303941,0.17696754112939095,0.07766596194503171,0.1721311475409836,0.14100289001776337,Low Value,0.6350695879870641,685,High Priority,Personalized Retention Email,2,0.03,15.943472637911821,13.943472637911821,6.9717363189559105,704,17588,Medium,91171.78117983321,73583.78117983318,True,704.0,17588.0,False,False,False,False,False,True
169,42,Female,19,46.14,One-Year,DSL,876.66,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,553.6800000000001,46.14,553.6800000000001,Developing,0.9596237353138561,Critical,44.27703914738132,531.3244697685759,0.1794130724766564,0.07060585925702205,0.1557377049180328,0.13541170596012847,Low Value,0.629938923572365,703,High Priority,Personalized Retention Email,2,0.03,15.939734093057277,13.939734093057277,6.9698670465286385,705,17590,Medium,91187.72091392627,73597.72091392624,True,705.0,17590.0,False,False,False,False,False,True
372,49,Female,21,44.46,Two-Year,No Internet,933.66,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,533.52,44.46,533.52,Developing,0.9946666666666666,Critical,44.222879999999996,530.6745599999999,0.16073810582481107,0.07519661733615221,0.1721311475409836,0.1336468452828236,Low Value,0.6502587381131293,623,High Priority,Personalized Retention Email,2,0.03,15.920236799999998,13.920236799999998,6.960118399999999,706,17592,Medium,91203.64115072627,73611.64115072624,True,706.0,17592.0,False,False,False,False,False,True
296,38,Female,32,45.79,Month-to-Month,Fiber Optic,1465.28,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,549.48,45.79,549.48,Established,0.9618424188064364,Critical,44.04276435714672,528.5131722857607,0.17552245442418857,0.11801308768750629,0.26229508196721313,0.1770873329521059,Moderate Value,0.6479403844647041,631,High Priority,Personalized Retention Email,2,0.03,15.85539516857282,13.85539516857282,6.92769758428641,707,17594,Medium,91219.49654589484,73625.49654589481,True,707.0,17594.0,False,False,False,False,False,True
48,55,Female,8,44.08,Two-Year,DSL,352.64,No,Yes,1,Expected Range,Expected Range,55-64,7-12 Months,Low,528.96,44.08,528.96,Developing,0.9943247863247863,Critical,43.829836581196574,525.9580389743589,0.1565140062249889,0.02840148998288533,0.06557377049180328,0.08893956660695626,Low Value,0.6321706984376542,694,High Priority,Personalized Retention Email,2,0.03,15.778741169230768,13.778741169230768,6.889370584615384,708,17596,Medium,91235.27528706407,73639.27528706404,True,708.0,17596.0,False,False,False,False,False,True
653,42,Male,9,44.67,Two-Year,Fiber Optic,402.03,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,536.04,44.67,536.04,Developing,0.9785903880070547,Critical,43.713632632275136,524.5635915873016,0.16307247665629176,0.03237934158864391,0.07377049180327869,0.09500438316936174,Low Value,0.6251559860719774,720,High Priority,Personalized Retention Email,2,0.03,15.736907747619048,13.736907747619048,6.868453873809524,709,17598,Medium,91251.01219481169,73653.01219481166,True,709.0,17598.0,False,False,False,False,False,True
708,62,Male,19,43.85,Month-to-Month,Fiber Optic,833.15,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Low,526.2,43.85,526.2,Developing,0.9949874686716792,Critical,43.630200501253135,523.5624060150376,0.1539573143619387,0.06710158058995268,0.1557377049180328,0.12400290518076712,Low Value,0.6465936432753143,637,High Priority,Personalized Retention Email,2,0.03,15.706872180451127,13.706872180451127,6.853436090225563,710,17600,Medium,91266.71906699214,73666.71906699211,True,710.0,17600.0,False,False,False,False,False,True
37,47,Male,18,45.29,Month-to-Month,DSL,815.22,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,543.48,45.29,543.48,Developing,0.9584032546593373,Critical,43.406083403521386,520.8730008422566,0.16996442863494887,0.06565750528541227,0.14754098360655737,0.1278511442055132,Low Value,0.6261824104778076,716,High Priority,Personalized Retention Email,2,0.03,15.626190025267697,13.626190025267697,6.813095012633848,711,17602,Medium,91282.34525701741,73680.34525701738,True,711.0,17602.0,False,False,False,False,False,True
473,29,Male,13,44.8,One-Year,DSL,582.4,No,Yes,1,Expected Range,Expected Range,25-34,13-24 Months,Low,537.5999999999999,44.8,537.5999999999999,Developing,0.951079313583837,Critical,42.60835324855589,511.30023898267075,0.16451756336149398,0.04690627202255109,0.10655737704918034,0.10886356481478555,Low Value,0.6141930140762164,765,High Priority,Personalized Retention Email,2,0.03,15.339007169480121,13.339007169480121,6.6695035847400606,712,17604,Medium,91297.68426418689,73693.68426418686,True,712.0,17604.0,False,False,False,False,False,True
577,47,Female,44,44.11,Month-to-Month,Fiber Optic,1940.84,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,529.3199999999999,44.11,529.3199999999999,Established,0.9640140133332942,Critical,42.5226581281316,510.2718975375792,0.1568474877723433,0.15631450719822812,0.36065573770491804,0.20761300705454666,Moderate Value,0.6614536108217952,576,High Priority,Personalized Retention Email,2,0.03,15.308156926127376,13.308156926127376,6.654078463063688,713,17606,Medium,91312.99242111301,73706.99242111298,True,713.0,17606.0,False,False,False,False,False,True
642,61,Female,17,44.42,One-Year,DSL,755.14,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Low,533.04,44.42,533.04,Developing,0.953385496072996,Critical,42.34938373556248,508.1926048267498,0.16029346376167192,0.06081868519077821,0.13934426229508198,0.12023999089521165,Low Value,0.6201272940018823,744,High Priority,Personalized Retention Email,2,0.03,15.245778144802493,13.245778144802493,6.622889072401247,714,17608,Medium,91328.23819925782,73720.23819925779,True,714.0,17608.0,False,False,False,False,False,True
336,43,Male,24,43.68,Month-to-Month,Fiber Optic,1048.32,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,524.16,43.68,524.16,Developing,0.9634840860092146,Critical,42.084984876882494,505.01981852258996,0.15206758559359718,0.08443128964059196,0.19672131147540983,0.13955831348049852,Low Value,0.6339137769977281,689,High Priority,Personalized Retention Email,2,0.03,15.150594555677698,13.150594555677698,6.575297277838849,715,17610,Medium,91343.38879381349,73733.38879381346,True,715.0,17610.0,False,False,False,False,False,True
977,40,Female,25,43.63,Month-to-Month,DSL,1090.75,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,523.5600000000001,43.63,523.5600000000001,Established,0.9636577986377943,Critical,42.04438975456697,504.5326770548037,0.15151178301467327,0.08784858552300412,0.20491803278688525,0.14258122633564208,Low Value,0.6352271697169334,684,High Priority,Personalized Retention Email,2,0.03,15.13598031164411,13.13598031164411,6.567990155822055,716,17612,Medium,91358.52477412514,73746.52477412511,True,716.0,17612.0,False,False,False,False,False,True
33,44,Female,20,42.63,Month-to-Month,Fiber Optic,852.6,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,511.56000000000006,42.63,511.56000000000006,Developing,0.9640871903118462,Critical,41.099036922994,493.18844307592803,0.14039573143619394,0.06866807610993658,0.1639344262295082,0.12117572577033243,Low Value,0.6269226044952407,713,High Priority,Personalized Retention Email,2,0.03,14.79565329227784,12.79565329227784,6.39782664613892,717,17614,Medium,91373.32042741742,73759.32042741739,True,717.0,17614.0,False,False,False,False,False,True
305,44,Male,19,42.71,Month-to-Month,DSL,811.49,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,512.52,42.71,512.52,Developing,0.9589771048252926,Critical,40.95791214708825,491.494945765059,0.14128501556247225,0.06535709251988321,0.1557377049180328,0.11832341483645623,Low Value,0.6227156288297581,735,High Priority,Personalized Retention Email,2,0.03,14.74484837295177,12.74484837295177,6.372424186475885,718,17616,Medium,91388.06527579037,73772.06527579034,True,718.0,17616.0,False,False,False,False,False,True
846,49,Female,50,42.11,Month-to-Month,Fiber Optic,2105.5,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Low,505.32,42.11,505.32,Loyal,0.9644468721411531,Critical,40.61285778586396,487.35429343036753,0.13461538461538464,0.16957616027383468,0.4098360655737705,0.21565682633543862,Moderate Value,0.6649308538188673,558,High Priority,Personalized Retention Email,2,0.03,14.620628802911025,12.620628802911025,6.310314401455512,719,17618,Medium,91402.68590459328,73784.68590459325,True,719.0,17618.0,False,False,False,False,False,True
855,59,Male,19,40.64,Month-to-Month,Fiber Optic,772.16,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Low,487.68,40.64,487.68,Developing,0.9949874686716792,Critical,40.43629072681704,485.2354887218045,0.11827478879502007,0.0621894694452834,0.1557377049180328,0.10801065605336542,Low Value,0.6401967436243536,668,High Priority,Personalized Retention Email,2,0.03,14.557064661654133,12.557064661654133,6.278532330827066,720,17620,Medium,91417.24296925493,73797.2429692549,True,720.0,17620.0,False,False,False,False,False,True
386,46,Female,36,41.29,Month-to-Month,Fiber Optic,1486.44,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,495.48,41.29,495.48,Established,0.9690237535930343,Critical,40.010990785856386,480.1318894302766,0.12550022232103158,0.11971730594986409,0.29508196721311475,0.16587163781414374,Moderate Value,0.647762907281478,633,High Priority,Personalized Retention Email,2,0.03,14.403956682908298,12.403956682908298,6.201978341454149,721,17622,Medium,91431.64692593784,73809.6469259378,True,721.0,17622.0,False,False,False,False,False,True
909,51,Female,22,39.72,Two-Year,DSL,873.8399999999999,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,476.64,39.72,476.64,Developing,0.9663767135642134,Critical,38.384483062770556,460.6137967532467,0.10804802134281905,0.07037873754152824,0.18032786885245902,0.11293373388977726,Low Value,0.624999521694439,722,High Priority,Personalized Retention Email,2,0.03,13.818413902597399,11.818413902597399,5.9092069512986996,722,17624,Medium,91445.46533984043,73821.4653398404,True,722.0,17624.0,False,False,False,False,False,True
851,38,Male,45,39.31,One-Year,Fiber Optic,1768.95,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,471.72,39.31,471.72,Established,0.9722910052910053,Critical,38.22075941798942,458.649113015873,0.10349044019564257,0.14247055270311085,0.36885245901639346,0.1834739842784442,Moderate Value,0.6567641968859809,594,High Priority,Personalized Retention Email,2,0.03,13.75947339047619,11.75947339047619,5.879736695238095,723,17626,Medium,91459.2248132309,73833.22481323087,True,723.0,17626.0,False,False,False,False,False,True
530,35,Female,37,37.62,Month-to-Month,Fiber Optic,1391.9399999999998,No,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,451.43999999999994,37.62,451.43999999999994,Established,0.9950661375661376,Critical,37.43438809523809,449.2126571428571,0.08470431302801246,0.11210631229235879,0.30327868852459017,0.14893860664467812,Low Value,0.6566151251975538,597,High Priority,Personalized Retention Email,2,0.03,13.476379714285713,11.476379714285713,5.7381898571428565,724,17628,Medium,91472.70119294518,73844.70119294515,True,724.0,17628.0,False,False,False,False,False,True
695,50,Female,3,37.52,Two-Year,DSL,112.56,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Low,450.24,37.52,450.24,New,0.9948888888888888,Critical,37.32823111111111,447.9387733333333,0.0835927078701646,0.00906553911205074,0.02459016393442623,0.04275756282089015,Low Value,0.6140363584616894,767,High Priority,Personalized Retention Email,2,0.03,13.438163199999998,11.438163199999998,5.719081599999999,725,17630,Medium,91486.13935614518,73856.13935614516,True,725.0,17630.0,False,False,False,False,False,True
263,12,Female,1,37.4,Two-Year,DSL,37.4,No,Yes,1,Review,Expected Range,Under 25,0-6 Months,Low,448.79999999999995,37.4,448.79999999999995,New,0.9926666666666665,Critical,37.12573333333332,445.50879999999984,0.08225878168074702,0.0030121816168327794,0.00819672131147541,0.03600695656605914,Low Value,0.6100027826264236,791,High Priority,Personalized Retention Email,2,0.03,13.365263999999994,11.365263999999994,5.682631999999997,726,17632,Medium,91499.50462014518,73867.50462014515,True,726.0,17632.0,False,False,False,False,False,True
339,49,Female,24,38.44,Month-to-Month,DSL,922.56,Yes,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,461.28,38.44,461.28,Developing,0.961739804050682,Critical,36.96927806770822,443.6313368124986,0.09381947532236551,0.07430262760495318,0.19672131147540983,0.11271403765953228,Low Value,0.6221294974942221,737,High Priority,Personalized Retention Email,2,0.03,13.308940104374958,11.308940104374958,5.654470052187479,727,17634,Medium,91512.81356024955,73878.81356024952,True,727.0,17634.0,False,False,False,False,False,True
847,47,Female,17,38.5,One-Year,DSL,654.5,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,462.0,38.5,462.0,Developing,0.9595641023341464,Critical,36.94321793986463,443.31861527837555,0.09448643841707427,0.05271317829457364,0.13934426229508198,0.09108025334370098,Low Value,0.6121705627379682,779,High Priority,Personalized Retention Email,2,0.03,13.299558458351266,11.299558458351266,5.649779229175633,728,17636,Medium,91526.1131187079,73890.11311870787,True,728.0,17636.0,False,False,False,False,False,True
60,54,Female,2,36.93,One-Year,Fiber Optic,73.86,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Low,443.15999999999997,36.93,443.15999999999997,New,0.9944359192952542,Critical,36.72451849957374,440.69422199488486,0.07703423743886173,0.0059486559951676225,0.01639344262295082,0.036994085229591064,Low Value,0.6114591856689889,784,High Priority,Personalized Retention Email,2,0.03,13.220826659846546,11.220826659846546,5.610413329923273,729,17638,Medium,91539.33394536775,73901.33394536772,True,729.0,17638.0,False,False,False,False,False,True
996,42,Male,41,37.14,Month-to-Month,Fiber Optic,1522.74,Yes,Yes,1,Expected Range,Expected Range,35-44,25-48 Months,Low,445.68,37.14,445.68,Established,0.9649451249702536,Critical,35.83806194139522,430.05674329674264,0.07936860827034242,0.1226408939897312,0.33606557377049184,0.15868814964716585,Moderate Value,0.6424423348410185,657,High Priority,Personalized Retention Email,2,0.03,12.90170229890228,10.90170229890228,5.45085114945114,730,17640,Medium,91552.23564766665,73912.23564766662,True,730.0,17640.0,False,False,False,False,False,True
574,42,Female,8,36.31,Two-Year,Fiber Optic,290.48,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,435.72,36.31,435.72,Developing,0.9756018518518518,Critical,35.42410324074074,425.0892388888889,0.07014228546020457,0.023395147488170745,0.06557377049180328,0.05263865842789241,Low Value,0.6064165744822679,795,High Priority,Personalized Retention Email,2,0.03,12.752677166666667,10.752677166666667,5.376338583333333,731,17642,Medium,91564.9883248333,73922.98832483328,True,731.0,17642.0,False,False,False,False,False,True
956,56,Female,2,35.58,Two-Year,DSL,71.16,No,Yes,1,Expected Range,Expected Range,55-64,0-6 Months,Low,426.96,35.58,426.96,New,0.990991452991453,Critical,35.2594758974359,423.1137107692308,0.06202756780791463,0.005731199033524615,0.01639344262295082,0.030915307440637172,Low Value,0.6069609947711266,794,High Priority,Personalized Retention Email,2,0.03,12.693411323076925,10.693411323076925,5.346705661538462,732,17644,Medium,91577.68173615639,73933.68173615636,True,732.0,17644.0,False,False,False,False,False,True
244,53,Female,29,35.63,Month-to-Month,Fiber Optic,1033.27,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,427.56000000000006,35.63,427.56000000000006,Established,0.969606622850775,Critical,34.54708397217312,414.56500766607746,0.06258337038683864,0.08321916842847076,0.2377049180327869,0.11358628661289694,Low Value,0.6271984883556238,712,High Priority,Personalized Retention Email,2,0.03,12.436950229982324,10.436950229982324,5.218475114991162,733,17646,Medium,91590.11868638637,73944.11868638634,True,733.0,17646.0,False,False,False,False,False,True
683,39,Female,24,34.55,Month-to-Month,Fiber Optic,829.1999999999999,No,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,414.59999999999997,34.55,414.59999999999997,Developing,0.9950661375661376,Critical,34.37953505291005,412.5544206349206,0.05057803468208094,0.0667834491090305,0.19672131147540983,0.09278574892984551,Low Value,0.6341539821116208,687,High Priority,Personalized Retention Email,2,0.03,12.376632619047617,10.376632619047617,5.188316309523809,734,17648,Medium,91602.49531900542,73954.4953190054,True,734.0,17648.0,False,False,False,False,False,True
376,37,Female,10,34.47,Two-Year,DSL,344.7,No,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,413.64,34.47,413.64,Developing,0.9924444444444444,Critical,34.209559999999996,410.51471999999995,0.049688750555802574,0.02776200543642404,0.0819672131147541,0.05008400540375797,Low Value,0.6155002688281698,760,High Priority,Personalized Retention Email,2,0.03,12.315441599999998,10.315441599999998,5.157720799999999,735,17650,Medium,91614.81076060543,73964.8107606054,True,735.0,17650.0,False,False,False,False,False,True
972,38,Female,16,35.53,Month-to-Month,DSL,568.48,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,426.36,35.53,426.36,Developing,0.9556282171082129,Critical,33.95347055385481,407.4416466462577,0.06147176522899073,0.04578516057585825,0.13114754098360656,0.07340039753904831,Low Value,0.602737089280547,805,High Priority,Personalized Retention Email,2,0.03,12.223249399387731,10.223249399387731,5.1116246996938655,736,17652,Medium,91627.03401000482,73975.03401000479,True,736.0,17652.0,False,False,False,False,False,True
579,30,Female,30,33.77,Month-to-Month,Fiber Optic,1013.1,No,Yes,1,Expected Range,Expected Range,25-34,25-48 Months,Low,405.24,33.77,405.24,Established,0.9950661375661376,Critical,33.60338346560847,403.2406015873016,0.0419075144508671,0.08159468438538206,0.24590163934426232,0.10679655515129613,Low Value,0.639758304600201,672,High Priority,Personalized Retention Email,2,0.03,12.097218047619048,10.097218047619048,5.048609023809524,737,17654,Medium,91639.13122805244,73985.13122805241,True,737.0,17654.0,False,False,False,False,False,True
192,53,Female,39,34.68,Month-to-Month,Fiber Optic,1352.52,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,416.15999999999997,34.68,416.15999999999997,Established,0.9674498768190289,Critical,33.551161728083926,402.6139407370071,0.052023121387283267,0.10893144065237088,0.319672131147541,0.13885328557012838,Low Value,0.6360112403194687,682,High Priority,Personalized Retention Email,2,0.03,12.078418222110212,10.078418222110212,5.039209111055106,738,17656,Medium,91651.20964627455,73995.20964627452,True,738.0,17656.0,False,False,False,False,False,True
513,42,Male,12,34.53,Month-to-Month,Fiber Optic,414.36,Yes,Yes,1,Expected Range,Expected Range,35-44,7-12 Months,Low,414.36,34.53,414.36,Developing,0.9683901412113226,Critical,33.43851157602697,401.2621389123236,0.05035571365051139,0.03337239504681365,0.09836065573770492,0.05641278766101557,Low Value,0.6035991997911998,803,High Priority,Personalized Retention Email,2,0.03,12.037864167369708,10.037864167369708,5.018932083684854,739,17658,Medium,91663.24751044193,74005.2475104419,True,739.0,17658.0,False,False,False,False,False,True
93,37,Female,24,33.51,Month-to-Month,Fiber Optic,804.24,Yes,Yes,1,Expected Range,Expected Range,35-44,13-24 Months,Low,402.12,33.51,402.12,Developing,0.9703274008295034,Critical,32.51567120179666,390.18805442155985,0.03901734104046245,0.06477318030806403,0.19672131147540983,0.08745787739285985,Low Value,0.6171795914548459,755,High Priority,Personalized Retention Email,2,0.03,11.705641632646795,9.705641632646795,4.852820816323398,740,17660,Medium,91674.95315207458,74014.95315207455,True,740.0,17660.0,False,False,False,False,False,True
114,69,Female,12,33.63,One-Year,Fiber Optic,403.56000000000006,No,Yes,1,Expected Range,Expected Range,65+,7-12 Months,Low,403.56000000000006,33.63,403.56000000000006,Developing,0.9590398743193774,Critical,32.252510973360664,387.03013168032794,0.04035126722987997,0.032502567200241625,0.09836065573770492,0.05210656934646279,Low Value,0.5962665523302115,810,Medium Priority,Personalized Retention Email,2,0.03,11.610903950409838,9.610903950409838,4.805451975204919,741,17662,Medium,91686.56405602499,74024.56405602496,True,741.0,17662.0,False,False,False,False,False,True
208,50,Male,62,32.7,Month-to-Month,Fiber Optic,2027.4,Yes,Yes,1,Expected Range,Expected Range,45-54,49-72 Months,Low,392.40000000000003,32.7,392.40000000000003,Loyal,0.9605243905823175,Critical,31.409147572041785,376.9097708645014,0.030013339261894256,0.16328601630927211,0.5081967213114754,0.19620462174087178,Moderate Value,0.6547964830457391,606,High Priority,Personalized Retention Email,2,0.03,11.307293125935042,9.307293125935042,4.653646562967521,742,17664,Medium,91697.87134915093,74033.8713491509,True,742.0,17664.0,False,False,False,False,False,True
359,48,Male,29,32.74,Month-to-Month,DSL,949.46,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,392.88,32.74,392.88,Established,0.9529588394649221,Critical,31.199872404081553,374.3984688489786,0.030457981325033412,0.07646914325984093,0.2377049180327869,0.09837362217915441,Low Value,0.611124752550615,786,High Priority,Personalized Retention Email,2,0.03,11.231954065469358,9.231954065469358,4.615977032734679,743,17666,Medium,91709.1033032164,74043.10330321637,True,743.0,17666.0,False,False,False,False,False,True
400,57,Male,14,32.71,Two-Year,Fiber Optic,457.94,No,Yes,1,Expected Range,Expected Range,55-64,13-24 Months,Low,392.52,32.71,392.52,Developing,0.9523685195567869,Critical,31.1519742747025,373.82369129643,0.030124499777679004,0.03688231148696265,0.11475409836065574,0.05364713352167247,Low Value,0.5928799651427412,812,Medium Priority,Personalized Retention Email,2,0.03,11.2147107388929,9.2147107388929,4.60735536944645,744,17668,Medium,91720.31801395529,74052.31801395526,True,744.0,17668.0,False,False,False,False,False,True
650,51,Female,2,31.49,Two-Year,Fiber Optic,62.98,No,Yes,1,Expected Range,Expected Range,45-54,0-6 Months,Low,377.88,31.49,377.88,New,0.97977849002849,Critical,30.85322465099715,370.2386958119658,0.016562916851934173,0.005072384979361723,0.01639344262295082,0.012498862139287976,Low Value,0.5928666388728092,813,Medium Priority,Personalized Retention Email,2,0.03,11.107160874358973,9.107160874358973,4.553580437179487,745,17670,Medium,91731.42517482965,74061.42517482962,True,745.0,17670.0,False,False,False,False,False,True
18,48,Female,24,30.75,Two-Year,No Internet,738.0,No,Yes,1,Expected Range,Expected Range,45-54,13-24 Months,Low,369.0,30.75,369.0,Developing,0.9946666666666666,Critical,30.586,367.032,0.008337038683859488,0.05943823618242223,0.19672131147540983,0.07331852600624403,Low Value,0.6261274104024975,717,High Priority,Personalized Retention Email,2,0.03,11.010959999999999,9.010959999999999,4.5054799999999995,746,17672,Medium,91742.43613482965,74070.43613482962,True,746.0,17672.0,False,False,False,False,False,True
669,18,Female,38,31.02,Month-to-Month,Fiber Optic,1178.76,Yes,Yes,1,Expected Range,Expected Range,Under 25,25-48 Months,Low,372.24,31.02,372.24,Established,0.969735495893222,Critical,30.08119508260775,360.974340991293,0.011338372610048941,0.09493687707641196,0.3114754098360656,0.11563210847978016,Low Value,0.6280941409278452,708,High Priority,Personalized Retention Email,2,0.03,10.829230229738789,8.829230229738789,4.414615114869394,747,17674,Medium,91753.26536505939,74079.26536505936,True,747.0,17674.0,False,False,False,False,False,True
801,54,Female,75,31.23,Two-Year,DSL,2342.25,No,Yes,1,Expected Range,Expected Range,45-54,73+ Months,Low,374.76,31.23,374.76,Loyal,0.9604261648174692,Critical,29.994109127249565,359.92930952699476,0.013672743441529578,0.18864391422530957,0.6147540983606558,0.22518299194563413,Moderate Value,0.6663288956687352,550,High Priority,Personalized Retention Email,2,0.03,10.797879285809842,8.797879285809842,4.398939642904921,748,17676,Medium,91764.06324434519,74088.06324434516,True,748.0,17676.0,False,False,False,False,False,True
415,48,Male,29,30.93,Month-to-Month,DSL,896.97,Yes,Yes,1,Expected Range,Expected Range,45-54,25-48 Months,Low,371.15999999999997,30.93,371.15999999999997,Established,0.9509588394649222,Critical,29.413156904650045,352.95788285580056,0.010337927967985772,0.07224161884627,0.2377049180327869,0.08884596729158553,Low Value,0.6061136905955875,797,High Priority,Personalized Retention Email,2,0.03,10.588736485674016,8.588736485674016,4.294368242837008,749,17678,Medium,91774.65198083087,74096.65198083084,True,749.0,17678.0,False,False,False,False,False,True
